"Name","Code","year","co2emission"
"Afghanistan","AFG","1987",0.269229595949307
"Angola","AGO","1987",0.544085132259045
"Albania","ALB","1987",2.41406081518223
"Andorra","AND","1987",NA
"Arab World","ARB","1987",3.19780644184875
"United Arab Emirates","ARE","1987",31.1000211276423
"Argentina","ARG","1987",3.68588331703513
"Armenia","ARM","1987",NA
"American Samoa","ASM","1987",NA
"Antigua and Barbuda","ATG","1987",4.45622761961858
"Australia","AUS","1987",15.7469578022492
"Austria","AUT","1987",7.62341981462749
"Azerbaijan","AZE","1987",NA
"Burundi","BDI","1987",0.0496019802917684
"Belgium","BEL","1987",10.4471727823271
"Benin","BEN","1987",0.118857274649783
"Burkina Faso","BFA","1987",0.0635187178296804
"Bangladesh","BGD","1987",0.123994991050752
"Bulgaria","BGR","1987",10.2141340013258
"Bahrain","BHR","1987",25.4583013156752
"Bahamas, The","BHS","1987",5.84860505362333
"Bosnia and Herzegovina","BIH","1987",NA
"Belarus","BLR","1987",NA
"Belize","BLZ","1987",1.30423359339146
"Bermuda","BMU","1987",9.88871026292589
"Bolivia","BOL","1987",0.62550655139022
"Brazil","BRA","1987",1.47297777194698
"Barbados","BRB","1987",3.65251783783365
"Brunei Darussalam","BRN","1987",13.9694944077992
"Bhutan","BTN","1987",0.207714965446924
"Botswana","BWA","1987",1.07320076265947
"Central African Republic","CAF","1987",0.0983652204137764
"Canada","CAN","1987",16.3101946446729
"Central Europe and the Baltics","CEB","1987",11.2517916801902
"Switzerland","CHE","1987",6.15003928125839
"Channel Islands","CHI","1987",NA
"Chile","CHL","1987",1.79333997420217
"China","CHN","1987",2.03841068876927
"Cote d'Ivoire","CIV","1987",0.71809924179726
"Cameroon","CMR","1987",0.171884260498307
"Congo, Dem. Rep.","COD","1987",0.122238342275237
"Congo, Rep.","COG","1987",0.609668952679037
"Colombia","COL","1987",1.61841922080019
"Comoros","COM","1987",0.126564433140229
"Cabo Verde","CPV","1987",0.25121522101297
"Costa Rica","CRI","1987",0.955884376697445
"Caribbean small states","CSS","1987",4.9603929004193
"Cuba","CUB","1987",3.30066407476181
"Curacao","CUW","1987",NA
"Cayman Islands","CYM","1987",10.0423783884144
"Cyprus","CYP","1987",5.69787772887129
"Czech Republic","CZE","1987",NA
"Germany","DEU","1987",NA
"Djibouti","DJI","1987",0.792735504660127
"Dominica","DMA","1987",0.663553353191726
"Denmark","DNK","1987",11.3793050315349
"Dominican Republic","DOM","1987",1.44937847078121
"Algeria","DZA","1987",3.53831812558477
"East Asia & Pacific (excluding high income)","EAP","1987",1.66807331722465
"Early-demographic dividend","EAR","1987",1.35975229183731
"East Asia & Pacific","EAS","1987",2.35409801846406
"Europe & Central Asia (excluding high income)","ECA","1987",NA
"Europe & Central Asia","ECS","1987",NA
"Ecuador","ECU","1987",1.58735586556274
"Egypt, Arab Rep.","EGY","1987",1.43889249630229
"Euro area","EMU","1987",NA
"Eritrea","ERI","1987",NA
"Spain","ESP","1987",4.93419319699474
"Estonia","EST","1987",NA
"Ethiopia","ETH","1987",0.0595802865737451
"European Union","EUU","1987",10.2305331557494
"Fragile and conflict affected situations","FCS","1987",0.562882964116721
"Finland","FIN","1987",11.6899438639304
"Fiji","FJI","1987",0.660461662300165
"France","FRA","1987",6.58768652688968
"Faroe Islands","FRO","1987",10.7599300955792
"Micronesia, Fed. Sts.","FSM","1987",NA
"Gabon","GAB","1987",4.60333094166504
"United Kingdom","GBR","1987",10.0677466746359
"Georgia","GEO","1987",NA
"Ghana","GHA","1987",0.242445905300767
"Gibraltar","GIB","1987",1.6373347071956
"Guinea","GIN","1987",0.171298251468716
"Gambia, The","GMB","1987",0.216219045682249
"Guinea-Bissau","GNB","1987",0.212928127403441
"Equatorial Guinea","GNQ","1987",0.258521963230552
"Greece","GRC","1987",6.34683266345652
"Grenada","GRD","1987",0.737559837483406
"Greenland","GRL","1987",4.33804066543438
"Guatemala","GTM","1987",0.462242513926206
"Guam","GUM","1987",NA
"Guyana","GUY","1987",1.72832854532588
"High income","HIC","1987",11.1906709981457
"Hong Kong SAR, China","HKG","1987",5.06631484633993
"Honduras","HND","1987",0.478738121981923
"Heavily indebted poor countries (HIPC)","HPC","1987",0.188848747115801
"Croatia","HRV","1987",NA
"Haiti","HTI","1987",0.137954119391836
"Hungary","HUN","1987",7.95612952393731
"IBRD only","IBD","1987",2.56302444010611
"IDA & IBRD total","IBT","1987",2.17855492809998
"IDA total","IDA","1987",0.539094587354074
"IDA blend","IDB","1987",1.05190472096322
"Indonesia","IDN","1987",0.718523952931381
"IDA only","IDX","1987",0.274307501926361
"Isle of Man","IMN","1987",NA
"India","IND","1987",0.595939656127809
"Not classified","INX","1987",NA
"Ireland","IRL","1987",8.53029908840451
"Iran, Islamic Rep.","IRN","1987",3.11704206577275
"Iraq","IRQ","1987",3.2528498062689
"Iceland","ISL","1987",7.53210173310719
"Israel","ISR","1987",6.26806042572671
"Italy","ITA","1987",6.77840612893578
"Jamaica","JAM","1987",2.26621700072367
"Jordan","JOR","1987",3.08530472610604
"Japan","JPN","1987",7.4185184165909
"Kazakhstan","KAZ","1987",NA
"Kenya","KEN","1987",0.241984374602471
"Kyrgyz Republic","KGZ","1987",NA
"Cambodia","KHM","1987",0.0532286698278939
"Kiribati","KIR","1987",0.327177016416845
"St. Kitts and Nevis","KNA","1987",1.34024512073293
"Korea, Rep.","KOR","1987",4.62884887663139
"Kuwait","KWT","1987",16.2308772613877
"Latin America & Caribbean (excluding high income)","LAC","1987",2.29825813783279
"Lao PDR","LAO","1987",0.0535187285720504
"Lebanon","LBN","1987",2.98669807643293
"Liberia","LBR","1987",0.355917570853512
"Libya","LBY","1987",7.92428374161288
"St. Lucia","LCA","1987",1.12092682032158
"Latin America & Caribbean","LCN","1987",2.32311193980087
"Least developed countries: UN classification","LDC","1987",0.157532135178997
"Low income","LIC","1987",0.431781716402452
"Liechtenstein","LIE","1987",NA
"Sri Lanka","LKA","1987",0.244775820069657
"Lower middle income","LMC","1987",0.893779809699874
"Low & middle income","LMY","1987",2.06647297140826
"Lesotho","LSO","1987",NA
"Late-demographic dividend","LTE","1987",3.33779930603036
"Lithuania","LTU","1987",NA
"Luxembourg","LUX","1987",23.381761294673
"Latvia","LVA","1987",NA
"Macao SAR, China","MAC","1987",3.15320591861899
"St. Martin (French part)","MAF","1987",NA
"Morocco","MAR","1987",0.857975254413609
"Monaco","MCO","1987",NA
"Moldova","MDA","1987",NA
"Madagascar","MDG","1987",0.120881549291992
"Maldives","MDV","1987",0.397354059538586
"Middle East & North Africa","MEA","1987",3.58655067671422
"Mexico","MEX","1987",3.8807654628535
"Marshall Islands","MHL","1987",NA
"Middle income","MIC","1987",2.20069879052177
"North Macedonia","MKD","1987",NA
"Mali","MLI","1987",0.0445740806594314
"Malta","MLT","1987",5.38630709609998
"Myanmar","MMR","1987",0.12628354215342
"Middle East & North Africa (excluding high income)","MNA","1987",2.41720610302925
"Montenegro","MNE","1987",NA
"Mongolia","MNG","1987",5.2065115396116
"Northern Mariana Islands","MNP","1987",NA
"Mozambique","MOZ","1987",0.0768597822568428
"Mauritania","MRT","1987",1.7478969423273
"Mauritius","MUS","1987",0.898980968687807
"Malawi","MWI","1987",0.0671137699778385
"Malaysia","MYS","1987",2.46715724488561
"North America","NAC","1987",19.0491786127973
"Namibia","NAM","1987",NA
"New Caledonia","NCL","1987",9.093246105919
"Niger","NER","1987",0.136594185546265
"Nigeria","NGA","1987",0.67398509259128
"Nicaragua","NIC","1987",0.623723837632374
"Netherlands","NLD","1987",10.4036015729111
"Norway","NOR","1987",9.72254374054343
"Nepal","NPL","1987",0.0495211758398197
"Nauru","NRU","1987",17.7869148336153
"New Zealand","NZL","1987",7.36334137551918
"OECD members","OED","1987",10.4203029943644
"Oman","OMN","1987",5.84279473017163
"Other small states","OSS","1987",3.73729615380865
"Pakistan","PAK","1987",0.544682522914943
"Panama","PAN","1987",1.380900104561
"Peru","PER","1987",1.24606468337415
"Philippines","PHL","1987",0.570761117016331
"Palau","PLW","1987",11.4244848828153
"Papua New Guinea","PNG","1987",0.544168833398601
"Poland","POL","1987",12.354060344783
"Pre-demographic dividend","PRE","1987",0.44431245536352
"Puerto Rico","PRI","1987",NA
"Korea, Dem. People’s Rep.","PRK","1987",NA
"Portugal","PRT","1987",3.1441777198894
"Paraguay","PRY","1987",0.486202808311154
"West Bank and Gaza","PSE","1987",NA
"Pacific island small states","PSS","1987",0.80601186708994
"Post-demographic dividend","PST","1987",11.3291273479311
"French Polynesia","PYF","1987",3.26245551601424
"Qatar","QAT","1987",27.2409486720297
"Romania","ROU","1987",9.24490438324612
"Russian Federation","RUS","1987",NA
"Rwanda","RWA","1987",0.090863944644109
"South Asia","SAS","1987",0.530209618506006
"Saudi Arabia","SAU","1987",13.2016021962566
"Sudan","SDN","1987",0.140880448263423
"Senegal","SEN","1987",0.356793305868709
"Singapore","SGP","1987",11.7485077243711
"Solomon Islands","SLB","1987",0.562442918395092
"Sierra Leone","SLE","1987",0.123500301128439
"El Salvador","SLV","1987",0.483381966426688
"San Marino","SMR","1987",NA
"Somalia","SOM","1987",0.14481455342858
"Serbia","SRB","1987",NA
"Sub-Saharan Africa (excluding high income)","SSA","1987",1.01506202300679
"South Sudan","SSD","1987",NA
"Sub-Saharan Africa","SSF","1987",1.01534083147325
"Small states","SST","1987",3.918840410013
"Sao Tome and Principe","STP","1987",0.465633899903858
"Suriname","SUR","1987",4.61939391712616
"Slovak Republic","SVK","1987",NA
"Slovenia","SVN","1987",NA
"Sweden","SWE","1987",7.11103700443592
"Eswatini","SWZ","1987",0.582893865076566
"Sint Maarten (Dutch part)","SXM","1987",NA
"Seychelles","SYC","1987",2.94434955254821
"Syrian Arab Republic","SYR","1987",3.18869509082593
"Turks and Caicos Islands","TCA","1987",NA
"Chad","TCD","1987",0.036582966413054
"East Asia & Pacific (IDA & IBRD countries)","TEA","1987",1.66480310167725
"Europe & Central Asia (IDA & IBRD countries)","TEC","1987",NA
"Togo","TGO","1987",0.220754786002058
"Thailand","THA","1987",1.05559204788962
"Tajikistan","TJK","1987",NA
"Turkmenistan","TKM","1987",NA
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","1987",2.27989720689241
"Timor-Leste","TLS","1987",NA
"Middle East & North Africa (IDA & IBRD countries)","TMN","1987",2.41586164775137
"Tonga","TON","1987",0.583168117386372
"South Asia (IDA & IBRD)","TSA","1987",0.530209618506006
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","1987",1.01534083147325
"Trinidad and Tobago","TTO","1987",14.6674965530693
"Tunisia","TUN","1987",1.5257071531864
"Turkey","TUR","1987",2.54216816118628
"Tuvalu","TUV","1987",NA
"Tanzania","TZA","1987",0.104081806784147
"Uganda","UGA","1987",0.0493231367124596
"Ukraine","UKR","1987",NA
"Upper middle income","UMC","1987",3.35608998264244
"Uruguay","URY","1987",1.16758892451127
"United States","USA","1987",19.3503344229412
"Uzbekistan","UZB","1987",NA
"St. Vincent and the Grenadines","VCT","1987",0.727125941872982
"Venezuela, RB","VEN","1987",6.08695214594852
"British Virgin Islands","VGB","1987",4.04614785487116
"Virgin Islands (U.S.)","VIR","1987",NA
"Vietnam","VNM","1987",0.407674883283048
"Vanuatu","VUT","1987",0.350318564951242
"World","WLD","1987",4.1527479683754
"Samoa","WSM","1987",0.706221849470382
"Kosovo","XKX","1987",NA
"Yemen, Rep.","YEM","1987",0.841253616168815
"South Africa","ZAF","1987",9.59320837791962
"Zambia","ZMB","1987",0.366558897206055
"Zimbabwe","ZWE","1987",1.59963548588185
"Aruba","ABW","1988",10.0261792105306
"Afghanistan","AFG","1988",0.246823271293135
"Angola","AGO","1988",0.463508296402709
"Albania","ALB","1988",2.33159853051997
"Andorra","AND","1988",NA
"Arab World","ARB","1988",3.29504279852793
"United Arab Emirates","ARE","1988",29.7269625202665
"Argentina","ARG","1988",3.83571434593551
"Armenia","ARM","1988",NA
"American Samoa","ASM","1988",NA
"Antigua and Barbuda","ATG","1988",4.63042528047142
"Australia","AUS","1988",15.7961677816625
"Austria","AUT","1988",7.03203069825559
"Azerbaijan","AZE","1988",NA
"Burundi","BDI","1988",0.0439867061298609
"Belgium","BEL","1988",10.135143850569
"Benin","BEN","1988",0.118496584098961
"Burkina Faso","BFA","1988",0.066263378371182
"Bangladesh","BGD","1988",0.13796111170239
"Bulgaria","BGR","1988",9.71884349134872
"Bahrain","BHR","1988",26.1467998572651
"Bahamas, The","BHS","1988",6.22402010903169
"Bosnia and Herzegovina","BIH","1988",NA
"Belarus","BLR","1988",NA
"Belize","BLZ","1988",1.39283240610407
"Bermuda","BMU","1988",11.0612713592815
"Bolivia","BOL","1988",0.654790380760061
"Brazil","BRA","1988",1.4576852874759
"Barbados","BRB","1988",3.65316611127629
"Brunei Darussalam","BRN","1988",23.390996055711
"Bhutan","BTN","1988",0.215900616242101
"Botswana","BWA","1988",1.08476026755173
"Central African Republic","CAF","1988",0.0857547570075869
"Canada","CAN","1988",17.0221743658598
"Central Europe and the Baltics","CEB","1988",10.8275012016727
"Switzerland","CHE","1988",6.17452610843655
"Channel Islands","CHI","1988",NA
"Chile","CHL","1988",2.09584316517779
"China","CHN","1988",2.1509052249848
"Cote d'Ivoire","CIV","1988",0.82563083001074
"Cameroon","CMR","1988",0.198656087325612
"Congo, Dem. Rep.","COD","1988",0.123876807083613
"Congo, Rep.","COG","1988",0.672115852141979
"Colombia","COL","1988",1.64806010836664
"Comoros","COM","1988",0.132327051806487
"Cabo Verde","CPV","1988",0.225144744678369
"Costa Rica","CRI","1988",0.993247051854334
"Caribbean small states","CSS","1988",4.57773719815203
"Cuba","CUB","1988",3.42734968013018
"Curacao","CUW","1988",NA
"Cayman Islands","CYM","1988",9.82764377663547
"Cyprus","CYP","1988",5.6065007047092
"Czech Republic","CZE","1988",NA
"Germany","DEU","1988",NA
"Djibouti","DJI","1988",0.658536216514587
"Dominica","DMA","1988",0.772455342096394
"Denmark","DNK","1988",10.7432506302739
"Dominican Republic","DOM","1988",1.43293925015164
"Algeria","DZA","1988",3.43439950642026
"East Asia & Pacific (excluding high income)","EAP","1988",1.75889162242268
"Early-demographic dividend","EAR","1988",1.39368725346681
"East Asia & Pacific","EAS","1988",2.50150041222444
"Europe & Central Asia (excluding high income)","ECA","1988",NA
"Europe & Central Asia","ECS","1988",NA
"Ecuador","ECU","1988",1.77043002778205
"Egypt, Arab Rep.","EGY","1988",1.39574583131754
"Euro area","EMU","1988",NA
"Eritrea","ERI","1988",NA
"Spain","ESP","1988",5.1341107689725
"Estonia","EST","1988",NA
"Ethiopia","ETH","1988",0.0597276599254873
"European Union","EUU","1988",10.0633691205688
"Fragile and conflict affected situations","FCS","1988",0.61751038904093
"Finland","FIN","1988",10.549939846125
"Fiji","FJI","1988",0.765934461151149
"France","FRA","1988",6.4589021780636
"Faroe Islands","FRO","1988",11.2758488148623
"Micronesia, Fed. Sts.","FSM","1988",NA
"Gabon","GAB","1988",4.82419983327193
"United Kingdom","GBR","1988",10.0207439610864
"Georgia","GEO","1988",NA
"Ghana","GHA","1988",0.247410669588577
"Gibraltar","GIB","1988",2.38941664666141
"Guinea","GIN","1988",0.171627647770509
"Gambia, The","GMB","1988",0.209916148030097
"Guinea-Bissau","GNB","1988",0.231878419583193
"Equatorial Guinea","GNQ","1988",0.269249368925033
"Greece","GRC","1988",6.77393266482567
"Grenada","GRD","1988",0.971687729311048
"Greenland","GRL","1988",9.97049270072993
"Guatemala","GTM","1988",0.4665354831596
"Guam","GUM","1988",NA
"Guyana","GUY","1988",1.87102055715197
"High income","HIC","1988",11.5191829844244
"Hong Kong SAR, China","HKG","1988",5.23894377709859
"Honduras","HND","1988",0.535503131906101
"Heavily indebted poor countries (HIPC)","HPC","1988",0.199035094693697
"Croatia","HRV","1988",NA
"Haiti","HTI","1988",0.151384912868368
"Hungary","HUN","1988",7.38591771027511
"IBRD only","IBD","1988",2.63583479505072
"IDA & IBRD total","IBT","1988",2.24102033501517
"IDA total","IDA","1988",0.57339387700983
"IDA blend","IDB","1988",1.14488586093722
"Indonesia","IDN","1988",0.755317196327445
"IDA only","IDX","1988",0.282714638511656
"Isle of Man","IMN","1988",NA
"India","IND","1988",0.629950481864444
"Not classified","INX","1988",NA
"Ireland","IRL","1988",8.46595113858385
"Iran, Islamic Rep.","IRN","1988",3.31808448931844
"Iraq","IRQ","1988",4.08898334621734
"Iceland","ISL","1988",7.40036838311844
"Israel","ISR","1988",6.76521049076992
"Italy","ITA","1988",6.88301251465496
"Jamaica","JAM","1988",1.8953394790599
"Jordan","JOR","1988",2.860130235666
"Japan","JPN","1988",8.06669419229609
"Kazakhstan","KAZ","1988",NA
"Kenya","KEN","1988",0.216176403410432
"Kyrgyz Republic","KGZ","1988",NA
"Cambodia","KHM","1988",0.0534667739540194
"Kiribati","KIR","1988",0.31845879951946
"St. Kitts and Nevis","KNA","1988",1.62412342215989
"Korea, Rep.","KOR","1988",5.28082935536031
"Kuwait","KWT","1988",16.175579905615
"Latin America & Caribbean (excluding high income)","LAC","1988",2.30070802330118
"Lao PDR","LAO","1988",0.0519842887417489
"Lebanon","LBN","1988",2.85336698110572
"Liberia","LBR","1988",0.383178927668236
"Libya","LBY","1988",8.62435095783625
"St. Lucia","LCA","1988",1.23730008172936
"Latin America & Caribbean","LCN","1988",2.33314297776109
"Least developed countries: UN classification","LDC","1988",0.161202274363948
"Low income","LIC","1988",0.432267119705379
"Liechtenstein","LIE","1988",NA
"Sri Lanka","LKA","1988",0.206834038888888
"Lower middle income","LMC","1988",0.939276513977593
"Low & middle income","LMY","1988",2.14088952737739
"Lesotho","LSO","1988",NA
"Late-demographic dividend","LTE","1988",3.44041638589398
"Lithuania","LTU","1988",NA
"Luxembourg","LUX","1988",23.9098808408087
"Latvia","LVA","1988",NA
"Macao SAR, China","MAC","1988",3.00655292060117
"St. Martin (French part)","MAF","1988",NA
"Morocco","MAR","1988",0.885930658455014
"Monaco","MCO","1988",NA
"Moldova","MDA","1988",NA
"Madagascar","MDG","1988",0.117854040143731
"Maldives","MDV","1988",0.454474819458017
"Middle East & North Africa","MEA","1988",3.71939911175387
"Mexico","MEX","1988",3.80086777212378
"Marshall Islands","MHL","1988",NA
"Middle income","MIC","1988",2.28197230607255
"North Macedonia","MKD","1988",NA
"Mali","MLI","1988",0.0471191290924751
"Malta","MLT","1988",5.79625134960052
"Myanmar","MMR","1988",0.102731049571828
"Middle East & North Africa (excluding high income)","MNA","1988",2.52631472020582
"Montenegro","MNE","1988",NA
"Mongolia","MNG","1988",5.54862935854889
